732.603516,492.109741,715.100037,371.083313,701.518188,232.933838,788.129238,336.169408,725.387817,285.319279,647.065063,382.549988,606.813354,285.132751
733.020691,491.494629,715.286621,370.680481,701.591431,233.027161,785.880546,333.171553,725.91,284.39,647.070618,382.372253,606.0896,285.139587
733.480225,491.050049,715.848145,370.883667,701.783142,233.702271,785.880546,334.837028,727.06,283.45,647.084595,382.427673,605.878357,286.29071
733.540894,490.929199,716.190491,369.586365,702.13324,233.314453,785.880546,334.837028,728.15,282.57,647.279053,382.505859,605.940613,288.347656
734.785706,490.192078,715.065613,370.559814,702.372498,233.121155,785.880546,334.837028,729.59,280.94,647.299133,384.004578,605.966309,289.995239
735.202271,489.78302,717.202881,370.15564,702.520874,233.230652,785.880546,334.837028,730.88,280.03,647.304626,384.421631,605.944458,291.289917
734.585449,490.707153,716.757874,370.984314,702.762085,233.46405,786.161633,335.503218,731.74,278.97,647.575623,384.327332,606.229309,292.700012
735.434387,490.693787,718.056702,371.977783,702.657227,233.264526,787.848151,336.169408,732.85,277.53,648.208313,384.47583,606.265808,293.319458
735.351746,490.814819,719.02063,373.254517,703.505859,233.722717,784.300842,335.131531,734.14,276.03,649.431885,385.282532,606.951721,294.581177
736.009033,491.067505,718.707336,372.388062,704.223267,234.052856,778.651611,333.752197,735.29,275.06,650.004822,386.365051,606.986389,295.24884
736.626221,491.038391,719.335083,372.705933,704.549072,234.333679,779.947876,335.554138,736.59,274.04,650.399719,386.529175,607.213135,296.085571
736.640442,490.7099,718.543274,372.646606,704.857483,234.402405,780.633667,337.156799,737.67,273.11,650.670227,387.066895,607.423828,296.764954
736.909363,490.524109,719.270935,373.02179,704.966431,234.574341,780.526184,338.61908,739.226423,271.183287,651.31073,388.651611,607.019836,296.960632
737.313904,490.205566,719.318176,372.33667,705.31073,234.852173,780.170532,340.387878,740.06,270.1,650.320435,388.934753,606.820374,297.166321
737.196045,490.62262,719.335571,372.169434,704.945862,235.112976,777.900452,343.116516,741.1,269.45,650.391907,389.136047,606.807129,297.722595
737.646606,489.970398,719.243347,371.74884,705.240967,235.150818,778.018616,344.788086,742.21,268.94,650.370789,389.651306,607.210999,296.072876
737.709167,489.703186,719.030029,371.71814,705.100647,235.189453,778.576477,345.640442,743.35,268.2,651.090149,389.721069,606.659973,297.674744
738.001953,490.21936,719.320801,371.476746,704.964172,235.252991,778.25293,346.359985,744.6,267.76,651.217773,389.88855,606.658264,298.221191
738.360229,490.131348,719.587219,372.0271,705.237915,235.240601,777.988892,348.000244,745.94,266.96,651.426514,389.939575,606.741577,298.381897
738.788818,490.174561,720.250305,372.894287,705.590271,235.214966,779.450623,348.180725,747.15,266.14,651.995605,390.546875,606.644958,298.267944
739.029846,489.843994,720.42157,373.05426,705.480957,235.226135,781.541321,349.008667,748.42,265.27,651.845276,390.322693,606.19696,298.064697
739.749329,490.019897,720.643372,372.39917,705.62439,235.44281,781.297302,350.321228,750.04,264.15,652.100891,389.922119,606.191101,296.391785
740.053284,489.81073,721.257141,372.272583,705.765259,235.597168,782.834351,350.664307,751.19,263.25,652.38031,390.684448,606.099609,296.227966
740.61853,489.823242,721.5,372.581726,705.995911,235.744995,782.630432,351.33667,747.862858,261.375314,653.711304,390.611755,605.635864,296.111938
740.872375,489.344116,721.653992,372.68634,706.177124,235.927673,782.693054,351.1026,749.18,260.08,653.580566,390.705994,605.480774,296.403687
741.107544,489.912292,721.873413,372.676819,706.676147,236.425964,783.006287,351.069824,750.88,259.56,652.305054,390.634888,605.596985,296.736084
741.299805,489.555542,721.763306,373.102722,706.996826,236.947876,783.884277,353.00293,752.14,259.03,651.971741,391.361572,605.094482,296.76947
741.315369,488.89856,722.25293,373.483887,707.354065,237.239197,783.993164,352.598145,753.83,258.15,651.361511,391.821411,605.013611,297.51416
741.552551,488.861755,722.262085,372.695313,707.877747,237.521729,783.813599,352.522339,755.12,257.24,651.169495,391.80249,604.20105,297.340637
741.414307,488.831665,722.504211,372.751343,708.237183,238.211853,783.98175,352.723328,756.77,256.64,650.798035,392.399841,602.770264,297.86438
741.637695,488.702148,722.563904,373.274048,708.430298,238.515503,783.780701,354.341431,758.12,256.01,650.099548,392.858887,601.497498,298.193237
741.862854,488.661743,722.669128,373.287964,708.629333,238.585999,784.149414,355.102905,759.76,255.36,650.304565,392.973145,601.021606,298.445679
742.336304,488.334351,723.220032,374.040466,709.085266,238.936096,784.180725,355.738831,761.02,254.99,649.299438,393.47583,600.190735,298.58429
742.461731,488.733215,723.197388,373.913269,708.881165,238.886963,784.64917,356.57074,762.39,254.68,650.144043,394.078064,600.044189,299.95343
742.551819,488.477356,723.316711,374.609619,708.875732,238.767151,784.78064,356.890259,763.89,253.96,649.324585,394.279541,599.810303,300.800781
742.626465,488.542908,723.193909,374.203918,709.137207,238.982361,784.858643,356.663208,765.27,253.17,649.501404,394.779602,599.668091,302.535767
743.010376,488.477173,723.538635,374.047058,709.270752,238.97229,784.672852,357.007202,766.77,252.82,650.160828,394.866516,598.912537,303.53656
743.130798,488.571289,723.630798,373.988342,709.466919,238.973999,784.931396,356.929199,768.09,252.27,650.729675,395.036865,598.035889,304.715271
743.753723,488.430725,723.657837,374.058228,709.355225,239.046753,784.865173,356.917725,769.35,252.02,651.049561,395.668884,596.849426,307.629456
743.983643,488.705322,723.713135,373.767395,709.587097,239.46936,784.824585,357.199097,770.75,251.66,650.882996,395.837402,595.749695,308.828247
744.348572,488.564941,723.633179,373.466736,709.682556,239.620239,784.863342,357.074829,771.92,251.05,651.871216,395.860779,594.732178,309.372742
744.29718,488.692505,723.846558,373.362549,709.643188,239.741699,784.938171,356.860168,773.09,250.6,652.100464,396.260132,594.069702,309.764526
744.477661,489.191223,723.975647,373.163696,709.775452,239.929993,785.228638,357.134399,774.22,250.37,651.95813,396.538391,592.862305,310.581604
744.475708,489.161743,724.084412,373.253357,709.69342,240.049927,785.497131,356.65686,775.26,250.23,652.18158,396.995972,591.748901,311.931824
744.889648,489.477966,724.391418,373.326233,709.706055,239.956299,785.692383,356.100464,776.25,249.99,652.257996,397.24585,590.554321,312.610046
745.0354,489.525391,724.214966,373.720459,709.888428,240.007874,785.705933,356.075195,777.31,249.84,652.874512,397.445618,589.177368,313.462341
745.509216,489.581299,724.36499,374.033142,709.710815,239.725769,785.882996,355.723877,778.23,249.73,652.983887,397.840515,588.229492,314.518982
745.266479,489.594971,724.334839,373.689087,709.441345,239.27771,785.908936,355.437988,779.19,249.27,653.61261,397.959961,587.282288,316.242493
745.526245,489.659668,724.313049,373.475952,709.314026,239.177551,785.784302,355.089233,780.13,249.05,654.169373,398.023621,587.588623,318.007568
745.731628,490.303101,724.259033,373.335876,709.417786,239.109192,785.960938,355.167786,780.97,248.83,654.71521,398.305237,586.970764,319.691162
