-0.46182,-6.7965
-6.4422,0.14737
-0.58209,-0.8359
1128.2,826.86
5.0337,-0.11498
0.057587,-6.6566
-3.9693,-0.75274
347.58,948.9
-0.00072405,-7.36E-05
-1.23E-05,7.03E-05
-0.0007049,-0.0012375
