-6.7965,0.65872
0.14737,6.5403
-0.8359,-0.68781
826.86,232.38
-0.11498,-5.2735
-6.6566,0.053219
-0.75274,-3.9107
948.9,668.53
-7.36E-05,0.00064724
7.03E-05,-0.00011923
-0.0012375,-0.00076464
