3.9545,-3.9185
0.14003,-0.03542
-0.3149,-0.68219
571.86,858.08
-0.031761,-0.0064605
3.8666,-3.8312
-0.62714,-0.57195
268.8,742.78
0.00017178,-0.00010301
2.4741e-05,1.4719e-05
-0.0011595,-0.0012207
