922.49,565.19,906.53,510.4,877.9,435.75,937.29,482.86,966.61,442.39,879.74,542.39,835.68,566.92
922.99,564.8,906.81,510.54,878.05,436.29,937.32,483.02,966.37,442.58,879.36,542.54,835.2,566.21
923.18,563.72,906.73,511.06,878.17,436.77,937.59,482.94,967.08,442.53,879.35,542.63,834.93,565.69
923.73,564.14,907.07,511.62,878.21,437.48,937.88,482.86,968.05,442.47,879.21,542.84,834.51,565.03
924.06,563.52,907.14,511.46,878.32,437.96,937.99,482.74,968.34,442.53,878.75,542.63,834.17,564.72
924.37,563.81,907.3,511.84,878.29,439.26,938.09,482.83,968.83,442.41,878.18,542.02,833.91,564.51
925.75,560.07,907.53,511.59,878.37,439.65,938.15,482.8,968.96,442.48,877.46,541.33,833.53,564.16
925.95,560.43,907.81,511.97,878.21,439.99,938.49,482.8,969.51,442.53,877.55,540.87,833.31,563.82
926.36,560.16,907.94,512.08,878.12,440.36,938.91,482.28,969.77,442.79,877.23,540.29,832.73,563.32
926.81,560.31,908.06,512.4,878.4,440.57,939.13,482.18,970.28,442.78,876.89,540.06,831.89,562.85
926.71,560.59,908.08,512.39,878.28,440.55,940.75,481.93,970.96,442.63,876.41,539.94,831.34,562.31
926.61,560.71,908.61,512.44,878.31,440.71,941.35,481.94,971.46,442.72,876.48,539.77,830.43,561.52
926.52,560.47,908.83,512.21,878.37,440.89,941.42,482.02,971.85,443.16,875.64,539.54,829.46,560.58
926.65,560.38,909.16,512.48,878.09,441.05,941.86,481.84,972.15,443.47,875.61,539.46,828.8,559.55
925.39,564.01,909.22,511.99,878.22,441.41,941.98,481.92,972.48,443.61,873.39,539.22,828.25,558.96
927.38,560.49,909.29,512,878.33,441.88,942.13,482.01,972.91,443.57,873.05,538.84,827.65,558.36
927.5,561.01,908.9,512.17,878.34,442.42,940.75,482.58,973.16,443.97,872.31,538.51,826.95,557.57
927.79,560.35,908.88,512.67,878.47,442.98,940.95,482.8,973.53,444.09,874.87,537.93,826.52,556.6
928.21,559.97,908.96,512.86,878.56,443.74,941.11,483.08,973.89,444.59,874.95,537.55,825.63,555.77
927.84,560.13,909.18,512.78,878.31,444.16,940.95,482.8,974.3,444.97,875.83,537.44,825.19,555.21
928.36,560.03,909.19,513.21,878.26,444.71,941.13,483.14,975.01,445.49,875.57,537.36,824.58,554.61
928.42,560.32,909.71,512.63,878.06,445.13,941.53,482.8,976.37,446.49,876.01,537.35,824.35,553.72
928.37,560.47,909.7,512.93,878.24,445.63,942.23,483.01,976.91,446.93,876.02,537.24,823.88,552.87
928.37,560.56,909.93,512.75,878.35,446.07,943.86,483.88,977.14,447.62,876.18,536.97,823.44,552.25
928.51,560.64,910.08,512.09,878.27,446.26,943.86,483.88,977.58,448.32,876.15,536.96,823.05,551.18
928.76,560.71,910.13,512.06,878.31,446.66,943.86,483.88,977.87,448.81,876.08,536.95,822.26,549.88
928.66,561,909.94,512.31,878.33,446.9,943.86,484.53,978.06,449.52,875.94,536.61,821.77,549.13
927.23,564.3,909.76,512.45,878.37,446.87,943.86,484.53,978.39,450.54,875.89,536.46,821.3,548.34
928.15,564.54,909.76,512.94,878.13,447.05,944.05,486.05,978.8,451.19,875.81,530.76,820.91,547.74
927.98,565.06,909.5,512.77,878.04,447.03,943.47,485.84,979.44,452.09,875.43,530.93,820.78,547.01
929.91,561.26,909.66,512.5,877.89,447.37,943.47,487.79,980.04,453.16,874.91,530.68,820.66,546.09
930.35,561.19,909.63,512.44,877.7,447.47,943.47,487.57,980.5,454.44,874.04,530.77,820.37,545.23
930.7,561.27,909.81,512.6,877.33,447.77,943.47,487.57,980.67,455.76,873.21,530.78,820.5,544.24
931.11,561.14,910.33,512.35,877.05,447.8,943.47,487.79,980.95,456.95,872.27,530.88,820.09,543.68
931.72,561.72,910.44,512.71,876.79,448.11,943.08,489.96,981.23,458.26,871.22,530.99,820.09,542.86
932.1,561.19,910.9,512.8,876.63,448.41,944.63,488.66,982.12,460.54,870.29,531,820.1,542.18
932.13,561.33,910.86,513.14,876.28,448.84,944.83,489.31,982.66,461.55,873.71,529.76,820.22,541.42
932.27,560.94,910.57,512.22,876.04,449.08,944.83,489.96,982.9,462.72,873.71,528.43,820.54,540.68
932.26,560.24,910.52,512.3,875.84,449.37,945.01,490.66,983.26,463.93,874,527.77,820.53,540.17
932.36,559.98,910.9,512.27,875.89,449.73,945.39,490.86,983.67,465.44,873.71,527.93,820.64,539.43
932.57,560.08,910.84,513.68,875.76,450.01,946.76,488.66,983.54,467.79,873.98,527.93,821.02,538.59
932.74,560.19,911.53,513.45,874.89,450.59,947.93,488.44,983.72,468.91,873.96,527.77,821.24,537.45
934.85,560.48,911.11,512.38,874.9,450.78,948.51,489.96,984.13,470.58,874,527.66,821.45,536.66
935.33,560.15,911.33,512.19,874.46,450.6,949.13,490.59,984.49,472.02,873.94,527.46,821.93,536.3
935.6,559.93,911.52,512.31,874.51,450.41,949.85,490.8,984.65,473.91,874.04,527.13,822.35,535.27
935.88,559.85,911.68,512.29,874.08,450.23,948.7,490.61,984.65,476.51,874.01,527.05,822.66,534.22
936.06,559.83,911.56,512.95,873.85,450.43,949.48,490.83,984.88,477.87,874.06,526.89,822.6,533.47
936.26,559.74,911.82,512.82,873.48,450.45,950.06,490.61,984.36,479.22,874.02,526.8,823.09,532.8
936.58,559.69,912.13,512.93,873.38,450.54,950.45,491.91,984.23,481.07,874.18,526.46,823.8,532.14
936.91,559.66,912.25,512.91,873.21,450.48,950.64,492.13,983.96,482.63,874.21,526.21,824.73,531.41
937.03,559.53,912.47,512.89,873.11,450.56,950.45,491.26,983.74,485.43,874.26,526.11,825.16,530.69
937.12,559.09,912.88,513.01,872.93,450.63,950.23,491.23,984.18,489.22,874.37,525.97,826.03,529.86
937.34,559,913.44,514.34,872.87,450.72,950.32,491.73,984.16,490.98,874.5,525.84,826.86,528.91
937.73,558.99,913.12,514.36,872.86,450.78,953.16,491.48,983.73,492.83,875.11,525.41,828.01,528.3
937.92,558.91,912.87,514.37,872.57,450.85,953.29,491.44,983.34,494.72,875.84,524.99,828.57,527.8
938.15,558.85,913.33,514.3,872.38,451,953.64,491.78,983.1,496.97,876.19,524.78,829.04,526.59
938.26,558.8,913.46,514.22,872.3,450.98,953.77,492.16,982.37,498.87,876.46,524.86,829.84,525.71
938.5,558.68,913.58,514.32,872.22,450.87,953.86,492.61,982,500.78,876.62,524.67,830.65,524.69
938.73,558.54,914.18,514.03,872.16,450.89,953.95,492.9,981.26,502.14,876.82,524.51,831.55,524.21
938.67,558.05,914.41,513.34,871.93,450.68,953.99,493.3,980.72,504.52,876.92,524.25,832.41,523.47
938.77,557.95,914.64,513.41,872.02,450.5,954.01,493.9,979.98,506.34,877.02,524.19,833.26,522.73
938.94,557.75,915.38,513.26,871.85,450.27,953.16,494.3,979.58,507.85,877.09,524.02,833.98,522.11
939.07,557.63,915.55,513.34,871.81,450.29,952.9,494.67,978.99,509.42,877.27,523.89,834.48,521.52
938.91,557.13,915.66,513.33,871.65,450.28,952.93,494.82,978.09,510.58,877.37,523.63,835,520.92
939.64,556.35,915.77,513.34,871.39,450.27,952.63,495,977.32,512.29,877.53,523.44,835.46,520.54
940.13,555.97,916.04,513.06,871.38,450.25,954.52,495.17,977.42,515.62,878.12,523.32,835.93,519.6
940.4,555.97,915.52,513.45,871.4,450.25,954.97,495.28,976.46,517.29,878.74,523.24,837.05,518.85
940.71,555.95,915.69,513.24,871.3,450.18,954.52,495.61,974.73,520.35,878.86,523.13,838.24,518.33
940.78,555.91,915.52,513.49,871.34,450.29,954.97,496.23,973.95,521.86,879.07,523.1,839.08,517.6
940.93,555.87,915.05,513.23,870.87,449.45,954.88,496.86,973.25,523.26,879.19,522.97,840.13,517.19
