757.14,483.44,692.13,504.74,627.6,532.32,695.45,467.18,661.53,429.79,713.15,540.56,719.51,600.61
757.46,483.5,692.09,504.79,627.54,532.6,695.35,467.45,661.68,429.78,712.92,540.78,719.33,600.83
757.15,483.55,692.18,504.84,627.36,532.66,695.33,467.45,661.56,429.88,712.8,540.81,718.95,601.02
757.5,483.48,692.07,505.02,627.44,532.86,695.41,467.8,661.67,430.03,712.71,541.18,718.82,601.19
757.45,483.53,692.1,505.11,627.06,533.02,695.32,467.78,661.75,430.22,712.58,541.14,718.52,601.56
757.69,483.48,692.05,505.24,626.75,533.27,695.35,468.3,661.85,430.4,712.77,541.44,718.34,601.63
757.7,483.34,692.15,505.34,626.7,533.3,695.59,468.5,661.93,430.62,712.52,541.75,717.67,601.57
757.83,483.53,692.17,505.47,626.56,533.57,695.45,468.82,662.07,430.87,712.56,541.84,717.12,601.78
757.71,483.51,692.16,505.48,626.39,533.57,695.47,468.71,662.14,430.97,712.46,541.89,716.47,601.96
757.74,483.74,692.13,505.67,626.53,533.81,695.28,468.9,662.3,431.03,712.35,542.11,716.08,602.08
757.5,483.76,692.05,505.63,626.62,533.59,695.12,468.92,662.17,430.89,712.19,542.18,715.91,602.15
757.62,483.73,692.1,505.61,626.85,533.79,695.04,468.61,662.23,430.72,712.47,542.31,715.53,602.26
757.45,483.79,692.06,505.62,627.1,533.57,695,468.49,662.17,430.58,711.83,542.39,715.08,602.26
757.36,483.9,692.02,505.66,627.3,533.8,695.02,468.47,662.25,430.34,712.07,542.6,714.67,602.22
756.98,484.11,692,505.6,627.54,533.67,694.9,468.2,662.21,430.25,711.55,542.65,714.35,602.47
756.9,484.12,692,505.61,627.88,533.87,694.9,468.27,662.35,430.23,711.76,542.97,713.81,602.57
757.09,484.17,691.98,505.62,627.97,533.61,695.16,468.09,662.34,430.23,711.66,542.78,713.53,602.53
757.05,484.24,692,505.72,627.89,533.96,695.05,468.3,662.51,430.27,711.64,543,713.03,602.5
757.12,484.15,692.03,505.77,627.99,533.93,695.14,468.44,662.51,430.4,711.29,542.99,712.75,602.51
757.15,484.27,692.11,505.88,627.56,534.17,694.92,468.75,662.65,430.44,711.07,543.27,712.34,602.39
757.41,484.12,692.16,505.94,627.6,534.14,695.27,468.77,662.66,430.69,710.86,543.4,711.48,602.87
757.51,484.31,692.18,506.15,627.26,534.41,695.18,469.27,662.87,430.94,710.52,544.01,711.21,602.96
757.78,483.97,692.31,506.25,627.02,534.56,695.32,469.43,662.94,431.13,710.24,544.24,710.9,602.93
757.68,484.11,692.19,506.29,626.72,534.79,695.37,469.72,663.11,431.3,710.64,543.79,710.53,602.87
757.74,484.08,692.27,506.52,626.7,534.92,695.58,469.85,663.24,431.37,710.49,544.2,710.44,602.82
